PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2002_WEST_VIRGINIA,WEST_VIRGINIA,2002,282145.0,2413744.0,258017.0,1451026.0,704701.0,2427316.0,1346601.0,710125.0,163018.0,194544.0,,,219.0,264.0
2002_WISCONSIN,WISCONSIN,2002,875216.0,8624767.0,450159.0,4682300.0,3492308.0,8863966.0,4642886.0,2601068.0,325160.0,863118.0,,,,
2002_WYOMING,WYOMING,2002,87897.0,908719.0,75498.0,443525.0,389696.0,868607.0,463839.0,272836.0,27488.0,92550.0,,,221.0,265.0
2003_ALABAMA,ALABAMA,2003,727900.0,5196054.0,567704.0,2966981.0,1661369.0,5298932.0,2817111.0,1521462.0,424662.0,432279.0,223.0,262.0,207.0,253.0
2003_ALASKA,ALASKA,2003,133303.0,1425948.0,259423.0,813371.0,353154.0,1610289.0,763525.0,514052.0,55715.0,247005.0,233.0,279.0,212.0,256.0
2003_ARIZONA,ARIZONA,2003,875111.0,6529894.0,740579.0,2912629.0,2876686.0,6210287.0,2810907.0,1964229.0,303924.0,864642.0,229.0,271.0,209.0,255.0
2003_ARKANSAS,ARKANSAS,2003,450158.0,3241275.0,379947.0,2394336.0,466992.0,3242799.0,1768713.0,972598.0,170767.0,247245.0,229.0,266.0,214.0,258.0
2003_CALIFORNIA,CALIFORNIA,2003,6226552.0,59815855.0,5795655.0,33617766.0,20402434.0,59749885.0,29561563.0,17030335.0,2995767.0,7341541.0,227.0,267.0,206.0,251.0
2003_COLORADO,COLORADO,2003,751049.0,6297242.0,400219.0,2715219.0,3181804.0,6685029.0,3168745.0,2149761.0,236480.0,821129.0,235.0,283.0,224.0,268.0
2003_CONNECTICUT,CONNECTICUT,2003,548466.0,6959891.0,351001.0,2481901.0,4126989.0,6751815.0,3721466.0,1951609.0,252325.0,539870.0,241.0,284.0,228.0,267.0
2003_DELAWARE,DELAWARE,2003,111282.0,1242436.0,91986.0,794472.0,355978.0,1317447.0,673997.0,367660.0,53399.0,171247.0,236.0,277.0,224.0,265.0
2003_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2003,67522.0,1114061.0,152599.0,0.0,961462.0,1105963.0,473414.0,406078.0,32193.0,194278.0,205.0,243.0,188.0,239.0
2003_FLORIDA,FLORIDA,2003,2536699.0,19549835.0,1956803.0,8689141.0,8903891.0,20180142.0,9622598.0,5938231.0,1225274.0,2924134.0,234.0,271.0,218.0,257.0
2003_GEORGIA,GEORGIA,2003,1495819.0,13524807.0,1051973.0,6551699.0,5921135.0,13516783.0,7352918.0,3615906.0,649880.0,1705482.0,230.0,270.0,214.0,258.0
2003_HAWAII,HAWAII,2003,183829.0,2078877.0,170377.0,1873318.0,35182.0,1602392.0,888473.0,521929.0,128941.0,63049.0,227.0,266.0,208.0,251.0
2003_IDAHO,IDAHO,2003,248515.0,1685984.0,162530.0,994022.0,529432.0,1726941.0,924434.0,510284.0,69672.0,185850.0,235.0,280.0,218.0,264.0
2003_ILLINOIS,ILLINOIS,2003,2062664.0,19627346.0,1618724.0,6792637.0,11215985.0,21278177.0,10409933.0,6336325.0,706758.0,2727980.0,233.0,277.0,216.0,266.0
2003_INDIANA,INDIANA,2003,999713.0,8246076.0,582940.0,4569923.0,3093213.0,9777720.0,4785880.0,2848989.0,377679.0,859389.0,238.0,281.0,220.0,265.0
2003_IOWA,IOWA,2003,482210.0,4374803.0,304688.0,1974708.0,2095407.0,4517990.0,2157225.0,1208401.0,284796.0,459042.0,238.0,284.0,223.0,268.0
2003_KANSAS,KANSAS,2003,470264.0,4068800.0,311152.0,2397661.0,1359987.0,3818740.0,2068389.0,1196089.0,167265.0,235653.0,242.0,284.0,220.0,266.0
2003_KENTUCKY,KENTUCKY,2003,660782.0,4872025.0,503734.0,2904331.0,1463960.0,4700494.0,2688476.0,1473773.0,282473.0,127011.0,229.0,274.0,219.0,266.0
2003_LOUISIANA,LOUISIANA,2003,723252.0,5478321.0,739078.0,2638985.0,2100258.0,5515322.0,3009591.0,1645457.0,337709.0,409705.0,226.0,266.0,205.0,253.0
2003_MAINE,MAINE,2003,203848.0,2162605.0,163516.0,874208.0,1124881.0,2154117.0,1255095.0,569146.0,79491.0,137716.0,238.0,282.0,224.0,268.0
2003_MARYLAND,MARYLAND,2003,866743.0,8700979.0,571108.0,3317403.0,4812468.0,8732518.0,4738579.0,2630831.0,385935.0,674852.0,233.0,278.0,219.0,262.0
2003_MASSACHUSETTS,MASSACHUSETTS,2003,967200.0,11591832.0,712487.0,4757632.0,6121713.0,11382398.0,6521028.0,3444135.0,356389.0,424368.0,242.0,287.0,228.0,273.0
2003_MICHIGAN,MICHIGAN,2003,1764327.0,18488359.0,1357006.0,11227903.0,5903450.0,19680370.0,8725075.0,6144707.0,844762.0,2453532.0,236.0,276.0,219.0,264.0
2003_MINNESOTA,MINNESOTA,2003,825674.0,8484497.0,463746.0,6064474.0,1956277.0,8938770.0,4318736.0,2130933.0,613899.0,1204124.0,242.0,291.0,223.0,268.0
2003_MISSISSIPPI,MISSISSIPPI,2003,491623.0,3260771.0,482904.0,1754451.0,1023416.0,3205193.0,1702193.0,965269.0,203597.0,267397.0,223.0,261.0,205.0,255.0
2003_MISSOURI,MISSOURI,2003,921625.0,7622601.0,559732.0,3430809.0,3632060.0,7905481.0,4087984.0,2334521.0,448752.0,767068.0,235.0,279.0,222.0,267.0
2003_MONTANA,MONTANA,2003,149801.0,1205602.0,171819.0,553269.0,480514.0,1214879.0,687104.0,384824.0,48570.0,75983.0,236.0,286.0,223.0,270.0
2003_NEBRASKA,NEBRASKA,2003,283934.0,2600831.0,225861.0,878715.0,1496255.0,2623966.0,1414919.0,683210.0,112145.0,329746.0,236.0,282.0,221.0,266.0
2003_NEVADA,NEVADA,2003,369498.0,2778564.0,191839.0,1663026.0,923699.0,3009028.0,1406660.0,767835.0,88985.0,576610.0,228.0,268.0,207.0,252.0
2003_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2003,203702.0,2028602.0,101294.0,957471.0,969837.0,2122604.0,1119824.0,570036.0,60830.0,214807.0,243.0,286.0,228.0,271.0
2003_NEW_JERSEY,NEW_JERSEY,2003,1350330.0,19785039.0,797717.0,8135014.0,10852308.0,19812932.0,10169992.0,6429003.0,677268.0,1626453.0,239.0,281.0,225.0,268.0
2003_NEW_MEXICO,NEW_MEXICO,2003,320264.0,2626262.0,383513.0,1905419.0,337330.0,2658140.0,1239571.0,851701.0,131177.0,399406.0,223.0,263.0,203.0,252.0
2003_NEW_YORK,NEW_YORK,2003,2879228.0,38033080.0,2591430.0,17509618.0,17932032.0,41603390.0,24786376.0,10000845.0,1156927.0,4489672.0,236.0,280.0,222.0,265.0
2003_NORTH_CAROLINA,NORTH_CAROLINA,2003,1314632.0,9907235.0,888996.0,5970302.0,3047937.0,9989670.0,5517870.0,2721749.0,528694.0,940500.0,242.0,281.0,221.0,262.0
2003_NORTH_DAKOTA,NORTH_DAKOTA,2003,103785.0,882913.0,126023.0,306647.0,450243.0,895278.0,448720.0,239435.0,60008.0,81014.0,238.0,287.0,222.0,270.0
2003_OHIO,OHIO,2003,1803966.0,18018740.0,1097349.0,7844992.0,9076399.0,18760200.0,8958790.0,6097596.0,800930.0,2324140.0,238.0,282.0,222.0,267.0
2003_OKLAHOMA,OKLAHOMA,2003,624202.0,4426835.0,563974.0,2272785.0,1590076.0,4376502.0,2158574.0,1402007.0,453806.0,307213.0,229.0,272.0,214.0,262.0
2003_OREGON,OREGON,2003,552135.0,4592019.0,407432.0,2348070.0,1836517.0,4978764.0,2458415.0,1546156.0,175667.0,606048.0,236.0,281.0,218.0,264.0
2003_PENNSYLVANIA,PENNSYLVANIA,2003,1757066.0,19811545.0,1419644.0,6912678.0,11479223.0,20626459.0,10151195.0,5765734.0,810211.0,1848552.0,236.0,279.0,219.0,264.0
2003_RHODE_ISLAND,RHODE_ISLAND,2003,157286.0,1728055.0,109011.0,713197.0,905847.0,1646238.0,971700.0,525727.0,64258.0,31360.0,230.0,272.0,216.0,261.0
2003_SOUTH_CAROLINA,SOUTH_CAROLINA,2003,691736.0,5709707.0,535356.0,2761951.0,2412400.0,6024747.0,2888468.0,1731328.0,324241.0,865462.0,236.0,277.0,215.0,258.0
2003_SOUTH_DAKOTA,SOUTH_DAKOTA,2003,127632.0,965778.0,148498.0,328576.0,488704.0,993823.0,499480.0,295468.0,42694.0,122247.0,237.0,285.0,222.0,270.0
2003_TENNESSEE,TENNESSEE,2003,905050.0,5994756.0,608447.0,2648909.0,2737400.0,6482671.0,3621601.0,1716956.0,341055.0,635950.0,228.0,268.0,212.0,258.0
2003_TEXAS,TEXAS,2003,4201914.0,35143236.0,3360082.0,13675228.0,18107926.0,37333674.0,18009879.0,10264033.0,1731131.0,4764154.0,237.0,277.0,215.0,259.0
2003_UTAH,UTAH,2003,483066.0,2875622.0,263030.0,1607204.0,1005388.0,2957874.0,1508566.0,705128.0,205147.0,469251.0,235.0,281.0,219.0,264.0
2003_VERMONT,VERMONT,2003,94901.0,1451171.0,79956.0,779124.0,592091.0,1440961.0,662999.0,345187.0,32289.0,46411.0,242.0,286.0,226.0,271.0
2003_VIRGINIA,VIRGINIA,2003,1175458.0,10504167.0,698716.0,4087720.0,5717731.0,10746679.0,5661291.0,3184333.0,425933.0,1069375.0,239.0,282.0,223.0,268.0
2003_WASHINGTON,WASHINGTON,2003,1014577.0,8565636.0,702469.0,5334268.0,2528899.0,8802387.0,4332487.0,2514359.0,396084.0,1189781.0,238.0,281.0,221.0,264.0
2003_WEST_VIRGINIA,WEST_VIRGINIA,2003,281591.0,2497707.0,267470.0,1519848.0,710389.0,2524444.0,1420396.0,761887.0,164473.0,166233.0,231.0,271.0,219.0,260.0
2003_WISCONSIN,WISCONSIN,2003,875390.0,8931497.0,530014.0,4838109.0,3563374.0,9128279.0,4844788.0,2757563.0,346325.0,733156.0,237.0,284.0,221.0,266.0
2003_WYOMING,WYOMING,2003,85966.0,962240.0,84308.0,489199.0,388733.0,915515.0,473447.0,292271.0,27608.0,110312.0,241.0,284.0,222.0,267.0
2005_ALABAMA,ALABAMA,2005,729342.0,5889966.0,665924.0,3247562.0,1976480.0,5904664.0,3053380.0,1744013.0,462605.0,511944.0,225.0,262.0,208.0,252.0
2005_ALASKA,ALASKA,2005,132568.0,1599739.0,302846.0,878731.0,418162.0,1751718.0,829666.0,559084.0,55782.0,268700.0,236.0,279.0,211.0,259.0
2005_ARIZONA,ARIZONA,2005,919875.0,7550109.0,897553.0,3320196.0,3332360.0,7136794.0,3423716.0,2264931.0,351097.0,861286.0,230.0,274.0,207.0,255.0
2005_ARKANSAS,ARKANSAS,2005,461667.0,3978240.0,447012.0,2995788.0,535440.0,3999608.0,2118580.0,1173643.0,200865.0,393713.0,236.0,272.0,217.0,258.0
2005_CALIFORNIA,CALIFORNIA,2005,6307022.0,62171797.0,7148863.0,34912166.0,20110768.0,66196072.0,31070450.0,18046385.0,3132465.0,10223657.0,230.0,269.0,207.0,250.0
2005_COLORADO,COLORADO,2005,765388.0,6910296.0,472246.0,2954915.0,3483135.0,7284280.0,3380399.0,2343655.0,260280.0,918985.0,239.0,281.0,224.0,265.0
2005_CONNECTICUT,CONNECTICUT,2005,552512.0,7898694.0,401558.0,2886076.0,4611060.0,7452057.0,4177845.0,2200133.0,277388.0,496778.0,242.0,281.0,226.0,264.0
2005_DELAWARE,DELAWARE,2005,112562.0,1431710.0,106513.0,894498.0,430699.0,1480157.0,761786.0,424220.0,62086.0,172879.0,240.0,281.0,226.0,266.0
2005_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2005,62306.0,1109605.0,167922.0,0.0,941683.0,1085658.0,459063.0,450060.0,38671.0,134417.0,211.0,245.0,191.0,238.0
2005_FLORIDA,FLORIDA,2005,2645280.0,23216404.0,2328513.0,9940813.0,10947078.0,23857012.0,11270907.0,6876508.0,1363005.0,3803764.0,239.0,274.0,219.0,256.0
2005_GEORGIA,GEORGIA,2005,1552758.0,14724731.0,1375318.0,6449103.0,6900310.0,14492666.0,7886069.0,3954215.0,658022.0,1794894.0,234.0,272.0,214.0,257.0
2005_HAWAII,HAWAII,2005,183185.0,2274166.0,236973.0,1986615.0,50578.0,1765805.0,1007207.0,559178.0,137949.0,61471.0,230.0,266.0,210.0,249.0
2005_IDAHO,IDAHO,2005,253782.0,1796035.0,192039.0,1023550.0,580446.0,1819519.0,989703.0,531569.0,77321.0,181622.0,242.0,281.0,222.0,264.0
2005_ILLINOIS,ILLINOIS,2005,2072437.0,21611180.0,1835598.0,7152163.0,12623419.0,22035569.0,11063949.0,6900767.0,755227.0,2137191.0,233.0,278.0,216.0,264.0
2005_INDIANA,INDIANA,2005,1014528.0,11653165.0,708922.0,5224277.0,5719966.0,11071431.0,5343758.0,3228234.0,413599.0,982893.0,240.0,282.0,218.0,261.0
2005_IOWA,IOWA,2005,478319.0,4638125.0,363930.0,2051926.0,2222269.0,4599549.0,2323233.0,1301312.0,214893.0,538313.0,240.0,284.0,221.0,267.0
2005_KANSAS,KANSAS,2005,468481.0,4223632.0,356865.0,2360120.0,1506647.0,4076597.0,2174402.0,1257432.0,183824.0,308365.0,246.0,284.0,220.0,267.0
2005_KENTUCKY,KENTUCKY,2005,674502.0,5444309.0,646215.0,3121503.0,1676591.0,5750671.0,2864633.0,1660844.0,336579.0,741433.0,231.0,274.0,220.0,264.0
2005_LOUISIANA,LOUISIANA,2005,717625.0,5975074.0,844640.0,2787542.0,2342892.0,5941561.0,3264689.0,1854202.0,362965.0,350658.0,230.0,268.0,209.0,253.0
2005_MAINE,MAINE,2005,198745.0,2324789.0,197651.0,895595.0,1231543.0,2325138.0,1355800.0,620991.0,96318.0,128520.0,241.0,281.0,225.0,270.0
2005_MARYLAND,MARYLAND,2005,865561.0,9906219.0,670998.0,3729262.0,5505959.0,9782665.0,5154440.0,2934277.0,407619.0,947970.0,238.0,278.0,220.0,261.0
2005_MASSACHUSETTS,MASSACHUSETTS,2005,955225.0,12976279.0,761359.0,5434971.0,6779949.0,12726283.0,7203922.0,3750687.0,391078.0,803602.0,247.0,292.0,231.0,274.0
2005_MICHIGAN,MICHIGAN,2005,1721351.0,19106382.0,1513264.0,10990030.0,6603088.0,20489512.0,9269314.0,6479470.0,841610.0,1937442.0,238.0,277.0,218.0,261.0
2005_MINNESOTA,MINNESOTA,2005,814660.0,8777363.0,529037.0,5912340.0,2335986.0,9082593.0,4637773.0,2157574.0,646632.0,937357.0,246.0,290.0,225.0,268.0
2005_MISSISSIPPI,MISSISSIPPI,2005,494382.0,3639643.0,552628.0,1958500.0,1128515.0,3610904.0,1935459.0,1096574.0,231190.0,281713.0,227.0,262.0,204.0,251.0
2005_MISSOURI,MISSOURI,2005,902659.0,8340865.0,694008.0,3640728.0,4006129.0,8170965.0,4224716.0,2452665.0,457530.0,708726.0,235.0,276.0,221.0,265.0
2005_MONTANA,MONTANA,2005,146552.0,1293070.0,191687.0,578321.0,523062.0,1268328.0,721019.0,412180.0,53055.0,59998.0,241.0,286.0,225.0,269.0
2005_NEBRASKA,NEBRASKA,2005,284553.0,2895640.0,295968.0,878576.0,1721096.0,2708776.0,1487488.0,751435.0,127968.0,264339.0,238.0,284.0,221.0,267.0
2005_NEVADA,NEVADA,2005,399727.0,3381646.0,251421.0,1996995.0,1133230.0,3483540.0,1665706.0,926213.0,115483.0,584219.0,230.0,270.0,207.0,253.0
2005_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2005,202223.0,2332695.0,125956.0,878957.0,1327782.0,2333264.0,1261140.0,651058.0,65668.0,163780.0,246.0,285.0,227.0,270.0
2005_NEW_JERSEY,NEW_JERSEY,2005,1368959.0,23026334.0,937945.0,9340953.0,12747436.0,23023365.0,11575456.0,7408034.0,817943.0,2179605.0,244.0,284.0,223.0,269.0
2005_NEW_MEXICO,NEW_MEXICO,2005,326102.0,2982991.0,480888.0,2102670.0,399433.0,3011696.0,1395996.0,955266.0,149000.0,466166.0,224.0,263.0,207.0,251.0
2005_NEW_YORK,NEW_YORK,2005,2816426.0,43936450.0,3156023.0,19202847.0,21577580.0,45086872.0,27866708.0,11303872.0,1182179.0,3342778.0,238.0,280.0,223.0,265.0
2005_NORTH_CAROLINA,NORTH_CAROLINA,2005,1347177.0,11098165.0,1116670.0,6440768.0,3540727.0,10917913.0,6160224.0,3039968.0,580213.0,791873.0,241.0,282.0,217.0,258.0
2005_NORTH_DAKOTA,NORTH_DAKOTA,2005,100413.0,969520.0,148482.0,341066.0,479972.0,985502.0,501563.0,258404.0,64839.0,88341.0,243.0,287.0,225.0,270.0
2005_OHIO,OHIO,2005,1778784.0,19746239.0,1413888.0,8313858.0,10018493.0,19785561.0,9700668.0,6526386.0,830761.0,2046199.0,242.0,283.0,223.0,267.0
2005_OKLAHOMA,OKLAHOMA,2005,629145.0,4892548.0,678448.0,2440741.0,1773359.0,4785987.0,2303527.0,1569038.0,467321.0,397131.0,234.0,271.0,214.0,260.0
2005_OREGON,OREGON,2005,550502.0,5022050.0,498217.0,2440758.0,2083075.0,5597579.0,2671228.0,1680005.0,181133.0,364717.0,238.0,282.0,217.0,263.0
2005_PENNSYLVANIA,PENNSYLVANIA,2005,1755560.0,22657782.0,1750988.0,7667114.0,13239680.0,23183924.0,11284717.0,6638401.0,920319.0,1914407.0,241.0,281.0,223.0,267.0
2005_RHODE_ISLAND,RHODE_ISLAND,2005,153596.0,1903472.0,145957.0,747359.0,1010156.0,1790591.0,1023496.0,616544.0,74850.0,20070.0,233.0,272.0,216.0,261.0
2005_SOUTH_CAROLINA,SOUTH_CAROLINA,2005,701176.0,6337711.0,639308.0,2832245.0,2866158.0,6572191.0,3134658.0,1903030.0,342107.0,938347.0,238.0,281.0,213.0,257.0
2005_SOUTH_DAKOTA,SOUTH_DAKOTA,2005,124862.0,1053504.0,176738.0,350316.0,526450.0,1059303.0,539413.0,316892.0,46872.0,124727.0,242.0,287.0,222.0,269.0
2005_TENNESSEE,TENNESSEE,2005,940769.0,6806262.0,787269.0,2962151.0,3056842.0,7067521.0,4120045.0,1907907.0,378064.0,483208.0,232.0,271.0,214.0,259.0
2005_TEXAS,TEXAS,2005,4334611.0,37783715.0,4095588.0,13017433.0,20670694.0,40302144.0,18950703.0,10963041.0,1883727.0,5592231.0,242.0,281.0,219.0,258.0
2005_UTAH,UTAH,2005,488055.0,3181279.0,326400.0,1729443.0,1125436.0,3188018.0,1632553.0,771298.0,241992.0,467720.0,239.0,279.0,221.0,262.0
2005_VERMONT,VERMONT,2005,92819.0,1628681.0,95016.0,1090494.0,443171.0,1634534.0,739981.0,392627.0,36577.0,63280.0,244.0,287.0,227.0,269.0
2005_VIRGINIA,VIRGINIA,2005,1203697.0,12182657.0,826830.0,4871813.0,6484014.0,12385157.0,6565022.0,3699703.0,510204.0,1180309.0,240.0,284.0,226.0,268.0
2005_WASHINGTON,WASHINGTON,2005,1019925.0,9141383.0,796450.0,5588494.0,2756439.0,9399603.0,4629347.0,2692637.0,428619.0,1292543.0,242.0,285.0,223.0,265.0
2005_WEST_VIRGINIA,WEST_VIRGINIA,2005,279456.0,2701056.0,329159.0,1607433.0,764464.0,2698703.0,1524187.0,852145.0,174265.0,137026.0,231.0,269.0,215.0,255.0
2005_WISCONSIN,WISCONSIN,2005,869301.0,9584108.0,565072.0,4770290.0,4248746.0,9433502.0,5128207.0,2944041.0,382137.0,472358.0,241.0,285.0,221.0,266.0
2005_WYOMING,WYOMING,2005,84146.0,1132160.0,106484.0,585789.0,439887.0,1033603.0,510498.0,324752.0,29657.0,158464.0,243.0,282.0,223.0,268.0
2007_ALABAMA,ALABAMA,2007,743273.0,7069040.0,689072.0,4070949.0,2309019.0,7196459.0,3653466.0,2174210.0,546077.0,687816.0,229.0,266.0,216.0,252.0
2007_ALASKA,ALASKA,2007,132197.0,1800616.0,282270.0,1052357.0,465989.0,1938755.0,927307.0,645857.0,60699.0,257723.0,237.0,283.0,214.0,259.0
2007_ARIZONA,ARIZONA,2007,969875.0,8724434.0,953861.0,4204089.0,3566484.0,8709531.0,3977800.0,2656438.0,403069.0,1436673.0,232.0,276.0,210.0,255.0
2007_ARKANSAS,ARKANSAS,2007,474532.0,4415981.0,483689.0,3319030.0,613262.0,4779308.0,2337748.0,1378576.0,450454.0,470562.0,238.0,274.0,217.0,258.0
2007_CALIFORNIA,CALIFORNIA,2007,6288686.0,72516936.0,7200298.0,42333637.0,22983001.0,73225422.0,34685013.0,20655194.0,3467540.0,10058842.0,230.0,270.0,209.0,251.0
2007_COLORADO,COLORADO,2007,790211.0,7689014.0,529854.0,3307016.0,3852144.0,8039146.0,3782300.0,2483095.0,286754.0,1083411.0,240.0,286.0,224.0,266.0
2007_CONNECTICUT,CONNECTICUT,2007,549230.0,8913149.0,386553.0,3299175.0,5227421.0,8685421.0,4610572.0,2503468.0,311943.0,913165.0,243.0,282.0,227.0,267.0
2007_DELAWARE,DELAWARE,2007,114678.0,1694929.0,102114.0,1071957.0,520858.0,1705204.0,825084.0,481610.0,68343.0,245757.0,242.0,283.0,225.0,265.0
2007_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2007,56943.0,1148358.0,134700.0,0.0,1013658.0,1140506.0,491992.0,437772.0,40703.0,167103.0,214.0,248.0,197.0,241.0
2007_FLORIDA,FLORIDA,2007,2656176.0,28898362.0,2489027.0,11578932.0,14830403.0,29849892.0,13476109.0,8136539.0,1515095.0,5992654.0,242.0,277.0,224.0,260.0
2007_GEORGIA,GEORGIA,2007,1628409.0,17755989.0,1475463.0,7907177.0,8373349.0,17389530.0,9507096.0,4672304.0,757339.0,2271958.0,235.0,275.0,219.0,259.0
2007_HAWAII,HAWAII,2007,180728.0,2985593.0,256696.0,2681049.0,47848.0,2199604.0,1177781.0,732536.0,151243.0,138044.0,234.0,269.0,213.0,251.0
2007_IDAHO,IDAHO,2007,262935.0,2011951.0,202977.0,1338182.0,470792.0,1960472.0,1069134.0,590192.0,86738.0,163583.0,241.0,284.0,223.0,265.0
2007_ILLINOIS,ILLINOIS,2007,2101075.0,23897153.0,1862627.0,7566377.0,14468149.0,23401917.0,11692204.0,7509591.0,834000.0,2082140.0,237.0,280.0,219.0,263.0
2007_INDIANA,INDIANA,2007,1034588.0,10458932.0,765168.0,5224450.0,4469314.0,11462062.0,5511104.0,3351081.0,448190.0,887670.0,245.0,285.0,222.0,264.0
2007_IOWA,IOWA,2007,483122.0,5194536.0,390585.0,2279228.0,2524723.0,5198975.0,2557629.0,1480218.0,221002.0,647628.0,243.0,285.0,225.0,267.0
2007_KANSAS,KANSAS,2007,468974.0,5038100.0,346441.0,2889107.0,1802552.0,4823931.0,2602503.0,1418802.0,199749.0,427238.0,248.0,290.0,225.0,267.0
2007_KENTUCKY,KENTUCKY,2007,646360.0,6226696.0,677570.0,3557084.0,1992042.0,6351636.0,3184235.0,1877438.0,371495.0,755710.0,235.0,279.0,222.0,262.0
2007_LOUISIANA,LOUISIANA,2007,662302.0,7048732.0,1234006.0,2911249.0,2903477.0,6657341.0,3430268.0,2140586.0,363037.0,618284.0,230.0,272.0,207.0,253.0
2007_MAINE,MAINE,2007,193539.0,2538161.0,198101.0,1081891.0,1258169.0,2501127.0,1459635.0,710785.0,111153.0,91361.0,242.0,286.0,226.0,270.0
2007_MARYLAND,MARYLAND,2007,851640.0,11674965.0,661677.0,4684827.0,6328461.0,11541225.0,6031042.0,3503877.0,474728.0,1170502.0,240.0,286.0,225.0,265.0
2007_MASSACHUSETTS,MASSACHUSETTS,2007,945070.0,14407777.0,754202.0,6485380.0,7168195.0,14315518.0,8053653.0,4248353.0,422102.0,951016.0,252.0,298.0,236.0,273.0
2007_MICHIGAN,MICHIGAN,2007,1686473.0,20576110.0,1541818.0,11383198.0,7651094.0,19839838.0,9608836.0,6721838.0,871870.0,1629007.0,238.0,277.0,220.0,260.0
2007_MINNESOTA,MINNESOTA,2007,810104.0,9693509.0,546297.0,6267386.0,2879826.0,10030105.0,5048143.0,2405182.0,730882.0,1074228.0,247.0,292.0,225.0,268.0
2007_MISSISSIPPI,MISSISSIPPI,2007,494135.0,4220926.0,712846.0,2214700.0,1293380.0,4158733.0,2160396.0,1296685.0,251539.0,379581.0,228.0,265.0,208.0,250.0
2007_MISSOURI,MISSOURI,2007,910142.0,8908844.0,730811.0,3641310.0,4536723.0,9245525.0,4743390.0,2738098.0,485391.0,925265.0,239.0,281.0,221.0,263.0
2007_MONTANA,MONTANA,2007,144258.0,1474306.0,190631.0,702476.0,581199.0,1442434.0,793711.0,463422.0,58824.0,100592.0,244.0,287.0,227.0,271.0
2007_NEBRASKA,NEBRASKA,2007,287135.0,3234014.0,298196.0,992032.0,1943786.0,3117931.0,1673992.0,845739.0,131267.0,378827.0,238.0,284.0,223.0,267.0
2007_NEVADA,NEVADA,2007,422782.0,4006081.0,277849.0,2266751.0,1461481.0,4346371.0,2047045.0,1216122.0,139918.0,731227.0,232.0,271.0,211.0,252.0
2007_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2007,198625.0,2600123.0,137058.0,936882.0,1526183.0,2608190.0,1395619.0,733978.0,70608.0,208008.0,249.0,288.0,229.0,270.0
2007_NEW_JERSEY,NEW_JERSEY,2007,1363804.0,25293076.0,991769.0,10101279.0,14200028.0,25572112.0,13250745.0,8316185.0,868012.0,1997462.0,249.0,289.0,231.0,270.0
2007_NEW_MEXICO,NEW_MEXICO,2007,327816.0,3272953.0,444466.0,2360542.0,467945.0,3279467.0,1610295.0,1103097.0,119933.0,396529.0,228.0,268.0,212.0,251.0
2007_NEW_YORK,NEW_YORK,2007,2754976.0,50762544.0,3269310.0,22845772.0,24647462.0,51253984.0,31465706.0,12638159.0,1318628.0,4216048.0,243.0,280.0,224.0,264.0
2007_NORTH_CAROLINA,NORTH_CAROLINA,2007,1416028.0,13063307.0,1184934.0,7481148.0,4397225.0,12794086.0,6987589.0,3582953.0,642597.0,1166854.0,242.0,284.0,218.0,259.0
2007_NORTH_DAKOTA,NORTH_DAKOTA,2007,96577.0,1045678.0,150165.0,355662.0,539851.0,1042175.0,523778.0,283833.0,69691.0,90844.0,245.0,292.0,226.0,268.0
2007_OHIO,OHIO,2007,1758645.0,22142424.0,1461326.0,9341723.0,11339375.0,21336580.0,10202242.0,6930905.0,876199.0,2595974.0,245.0,285.0,226.0,268.0
2007_OKLAHOMA,OKLAHOMA,2007,639032.0,5491931.0,650579.0,2782356.0,2058996.0,5505213.0,2688963.0,1732136.0,526547.0,502002.0,237.0,275.0,217.0,260.0
2007_OREGON,OREGON,2007,559643.0,5648586.0,526411.0,2908595.0,2213580.0,5634955.0,2999104.0,1908603.0,199410.0,293730.0,236.0,284.0,215.0,266.0
2007_PENNSYLVANIA,PENNSYLVANIA,2007,1760451.0,25334577.0,1821479.0,8593421.0,14919677.0,25627083.0,11994620.0,7333616.0,1022492.0,2533079.0,244.0,286.0,226.0,268.0
2007_RHODE_ISLAND,RHODE_ISLAND,2007,147861.0,2100679.0,165167.0,817792.0,1117720.0,2082332.0,1177636.0,731694.0,85397.0,20234.0,236.0,275.0,219.0,258.0
2007_SOUTH_CAROLINA,SOUTH_CAROLINA,2007,701580.0,7130274.0,680718.0,3120416.0,3329140.0,7660995.0,3481608.0,2157719.0,384965.0,1290372.0,237.0,282.0,214.0,257.0
